CODI_OPENDATA ,CODI_IDENTIFICACIO_ESTACIO,CODI_IDENTIFICACIO_EQUIP,NUMERO_DE_SERVEI,CODI_DEL_CONNECTOR,TIPO_CONNECTOR,POTENCIA_MAXIMA_DE_CARGA_(W),NUM_SERVEIS_DEL_EQUIP,NUM_DE_CONNECTORS_AL_EQUIP,TIPOLOGIA_DE_CARREGA,LATITUD,LONGITUD,DIRECCIO,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,CODI_POSTAL,CODI_ASIA,TIPUS_DE_ACCES,OPERADOR,TELF,TARIFA ,CONTROL_DE_ACCES,RESTRICCIO_DE_US
21001051,210,01,05,1,SCHUKO,3600,1,2,LENTA,41.376399,2.178503,"Pg. Colón,  1",1,Ciutat Vella,2,El Barri Gòtic,08002,92086026151,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21001052,210,01,05,2,MENNEKES,3600,1,2,LENTA,41.376399,2.178503,"Pg. Colón,  1",1,Ciutat Vella,2,El Barri Gòtic,08002,92086026151,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21001061,210,01,06,1,SCHUKO,3600,1,2,LENTA,41.376399,2.178503,"Pg. Colón,  1",1,Ciutat Vella,2,El Barri Gòtic,08002,92086026151,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21001062,210,01,06,2,MENNEKES,3600,1,2,LENTA,41.376399,2.178503,"Pg. Colón,  1",1,Ciutat Vella,2,El Barri Gòtic,08002,92086026151,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21101011,211,01,01,1,SCHUKO,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21101012,211,01,01,2,MENNEKES,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21101021,211,01,02,1,SCHUKO,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21101022,211,01,02,2,MENNEKES,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21101031,211,01,03,1,SCHUKO,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21101032,211,01,03,2,MENNEKES,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21101041,211,01,04,1,SCHUKO,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21101042,211,01,04,2,MENNEKES,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21101051,211,01,05,1,SCHUKO,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21101052,211,01,05,2,MENNEKES,3600,1,2,LENTA,41.402132,2.204561,"C/ Bilbao, 24 S",10,Sant Martí,68,El Poble Nou,08005,99400236540,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201011,212,01,01,1,SCHUKO,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201012,212,01,01,2,MENNEKES,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201021,212,01,02,1,SCHUKO,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201022,212,01,02,2,MENNEKES,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201031,212,01,03,1,SCHUKO,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201032,212,01,03,2,MENNEKES,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201041,212,01,04,1,SCHUKO,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21201042,212,01,04,2,MENNEKES,3600,1,2,LENTA,41.406741,2.218339,"Pg. García Faria, 71 ( Entre Josep Pla y Selva de Mar)",10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,99400157871,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301011,213,01,01,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21301012,213,01,01,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21301021,213,01,02,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21301022,213,01,02,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21301031,213,01,03,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301032,213,01,03,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301041,213,01,04,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301042,213,01,04,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301051,213,01,05,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301052,213,01,05,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301061,213,01,06,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301062,213,01,06,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301071,213,01,07,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301072,213,01,07,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301081,213,01,08,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301082,213,01,08,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301091,213,01,09,1,SCHUKO,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21301092,213,01,09,2,MENNEKES,3600,1,2,LENTA,41.387207,2.196130,"C/ de la Marina, 19",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,99159121430,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401011,214,01,01,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401012,214,01,01,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401021,214,01,02,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401022,214,01,02,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401031,214,01,03,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401032,214,01,03,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401041,214,01,04,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401042,214,01,04,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401051,214,01,05,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401052,214,01,05,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401061,214,01,06,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401062,214,01,06,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401071,214,01,07,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401072,214,01,07,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401081,214,01,08,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401082,214,01,08,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401091,214,01,09,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401092,214,01,09,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401101,214,01,10,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401102,214,01,10,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401111,214,01,11,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401112,214,01,11,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401121,214,01,12,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401122,214,01,12,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401131,214,01,13,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401132,214,01,13,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401141,214,01,14,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401142,214,01,14,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401151,214,01,15,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401152,214,01,15,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401161,214,01,16,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401162,214,01,16,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401171,214,01,17,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401172,214,01,17,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401181,214,01,18,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401182,214,01,18,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401191,214,01,19,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401192,214,01,19,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401201,214,01,20,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401202,214,01,20,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401211,214,01,21,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401212,214,01,21,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401221,214,01,22,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401222,214,01,22,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401231,214,01,23,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401232,214,01,23,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401241,214,01,24,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401242,214,01,24,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401251,214,01,25,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401252,214,01,25,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401261,214,01,26,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401262,214,01,26,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21401231,214,01,27,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401232,214,01,27,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401241,214,01,28,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401242,214,01,28,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401251,214,01,29,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401252,214,01,29,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401261,214,01,30,1,SCHUKO,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21401262,214,01,30,2,MENNEKES,3600,1,2,LENTA,41.393989,2.181742,"C/ Alí Bei, 54",2,Eixample,5,El Fort Pienc,08013,93308083222,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
